"COMMUNE_CODE";"COMMUNE_NOM";"CARBURANT";"CRIT_AIR";"STATUT_UTILISATEUR";"GROUPE";"CATEGORIE";"PARC_2011";"PARC_2012";"PARC_2013";"PARC_2014";"PARC_2015";"PARC_2016";"PARC_2017";"PARC_2018";"PARC_2019";"PARC_2020";"PARC_2021";"PARC_2022";"PARC_2023";"PARC_2024";"PARC_2025"
"77002";"Amillis";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;1;1;1;2;2;0;0;2;2;1
"77002";"Amillis";"Electrique";"Crit'Air E";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;1;1;1;1;1;1;0;0;0
"77002";"Amillis";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;1;1;1;1;1;1;1;0;1;2
"77002";"Amillis";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;1;1;1;1;0;1;1;4;7
"77002";"Amillis";"Diesel";"Non classé";"Professionel";"PL";"CAMION";0;0;0;0;0;0;1;1;1;1;1;1;1;1;1
"77002";"Amillis";"Essence";"Non classé";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"77002";"Amillis";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;2;3;4;7;9;6;11;21
"77002";"Amillis";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;2;2;1;2;2;2;0
"77002";"Amillis";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;1;3;3;4;3;9;10;13
"77002";"Amillis";"Diesel";"Non classé";"Particulier";"PL";"AUTREPL";0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
"77002";"Amillis";"Diesel";"Crit'Air 4";"Particulier";"TCP";"CAR";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"77002";"Amillis";"Gaz";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;1;0;0;1;1;1;1
"77002";"Amillis";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"77002";"Amillis";"Diesel";"Crit'Air 2";"Professionel";"VUL";"VASP";0;0;0;0;0;0;0;0;0;1;1;1;1;3;4
"77002";"Amillis";"Diesel HNR";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
"77002";"Amillis";"Diesel";"Crit'Air 4";"Particulier";"PL";"AUTREPL";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"77002";"Amillis";"Diesel";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;1;1;2;1;1
"77002";"Amillis";"Diesel HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"77002";"Amillis";"Essence";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"77002";"Amillis";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77002";"Amillis";"Diesel";"Crit'Air 5";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"77002";"Amillis";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"77002";"Amillis";"Electrique";"Crit'Air E";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"77002";"Amillis";"Electrique";"Crit'Air E";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77002";"Amillis";"Essence HNR";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77002";"Amillis";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77002";"Amillis";"Diesel";"Non classé";"Particulier";"PL";"TRACTEUR";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
"77003";"Amponville";"Diesel";"Non classé";"Particulier";"PL";"CAMION";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";2;2;2;2;2;5;7;6;6;6;5;5;5;6;8
"77003";"Amponville";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";2;1;1;1;2;2;2;2;2;1;1;1;0;0;0
"77003";"Amponville";"Gaz";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Essence";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
"77003";"Amponville";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";11;11;10;10;8;7;8;7;6;7;6;5;5;5;5
"77003";"Amponville";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";11;12;12;10;9;9;8;6;5;5;5;5;5;5;4
"77003";"Amponville";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";3;1;3;3;4;3;4;5;6;4;5;5;3;2;1
"77003";"Amponville";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";3;4;3;3;3;3;3;2;2;2;2;2;3;3;1
"77003";"Amponville";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";7;9;6;5;4;5;7;4;4;5;5;4;4;4;3
"77003";"Amponville";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";4;2;2;2;2;1;1;2;2;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";1;1;2;0;0;0;0;0;0;1;2;0;0;0;1
"77003";"Amponville";"Essence";"Non classé";"Particulier";"VUL";"DERIVP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMPCAR";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77003";"Amponville";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77003";"Amponville";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";1;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"77003";"Amponville";"Diesel";"Non classé";"Particulier";"VUL";"VASP";1;2;2;1;1;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
"77003";"Amponville";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";1;1;1;1;1;0;1;2;3;3;4;4;4;3;4
"77003";"Amponville";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"77003";"Amponville";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";7;15;29;39;52;65;71;72;72;79;87;89;93;96;93
"77003";"Amponville";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";70;71;68;71;73;74;73;69;69;64;59;55;49;45;39
"77003";"Amponville";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";57;57;52;46;39;40;38;33;37;35;29;25;22;22;16
"77003";"Amponville";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";11;8;8;7;8;8;9;7;6;4;4;4;5;4;4
"77003";"Amponville";"Diesel";"Non classé";"Particulier";"VP";"VP";38;29;25;21;18;16;10;7;5;2;1;1;0;0;0
"77003";"Amponville";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";1;3;6;8;10;17;20;29;39;42;39;41;40;41;53
"77003";"Amponville";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";18;15;17;19;15;11;14;16;15;18;21;20;21;21;17
"77003";"Amponville";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";32;32;31;33;32;30;25;33;32;29;26;29;22;17;17
"77003";"Amponville";"Essence";"Non classé";"Particulier";"VP";"VP";37;30;27;22;20;17;15;12;11;11;9;9;6;9;10
"77003";"Amponville";"Inconnu";"Non classé";"Particulier";"VP";"VP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Non classé";"Particulier";"PL";"AUTREPL";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77003";"Amponville";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;1;1;4;4;6;8;11;12;16;16;15;16;15;17
"77003";"Amponville";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;1;1;1;1;1;1;1;1;1;1;1;2;1
"77003";"Amponville";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;3;3;2;2;2;2;2;2;2;2;2;1;1
"77003";"Amponville";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;1;1;0;0;0;0;0;0;0;2;1;2
"77003";"Amponville";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;1;1;2;3;3;3;3;3;3;8;11
"77003";"Amponville";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"77003";"Amponville";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;1;2;1;1;1;1;2;1;2;2;2;1
"77003";"Amponville";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;0;0;1;1;1;1;0;1;1;1;1;2;2
"77003";"Amponville";"Diesel";"Crit'Air 5";"Particulier";"VUL";"VASP";0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
"77003";"Amponville";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;1;1;0;0;0;2;4;6;9;9
"77003";"Amponville";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;1;1;1;1;1;1;2;4;4;4
"77003";"Amponville";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
"77003";"Amponville";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;1;1;1;1;1;0;1;1;2
"77003";"Amponville";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;1;1;1;2;4;8;7;8
"77003";"Amponville";"Essence";"Non classé";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
"77003";"Amponville";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;1;1;1;1;1;1
"77003";"Amponville";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Particulier";"PL";"AUTREPL";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Non classé";"Particulier";"PL";"CAMION";1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";2;2;1;1;1;1;1;1;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";1;1;2;1;2;2;2;1;1;0;0;0;0;0;0
"77004";"Andrezel";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";1;1;1;0;0;0;0;0;0;0;1;1;0;0;0
"77004";"Andrezel";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";1;1;2;2;1;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";3;2;2;4;3;4;5;5;3;3;3;3;2;1;1
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";3;4;5;6;6;6;6;6;5;5;5;6;7;5;3
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";5;4;5;4;3;3;3;3;3;3;2;2;1;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";6;5;4;5;4;3;4;3;4;4;4;7;8;8;6
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;2;2;2;2;1;1;2;2;2;1;2;0;1;0
"77004";"Andrezel";"Essence";"Crit'Air 3";"Professionel";"VUL";"DERIVP";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Essence";"Crit'Air 2";"Particulier";"VUL";"DERIVP";1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";1;1;1;0;0;0;0;0;0;0;1;1;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";3;3;3;3;3;2;2;2;2;2;2;2;1;1;1
"77004";"Andrezel";"Diesel";"Non classé";"Particulier";"VUL";"VASP";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Particulier";"VUL";"VASP";1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
"77004";"Andrezel";"Inconnu";"Non classé";"Particulier";"VP";"VP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";1;1;1;1;1;1;3;5;3;3;2;1;1;1;1
"77004";"Andrezel";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";1;0;0;0;1;1;0;0;0;0;0;0;1;1;1
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";2;17;26;34;38;42;53;54;63;65;67;71;69;76;82
"77004";"Andrezel";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";61;59;61;62;64;61;56;53;47;45;42;36;28;26;28
"77004";"Andrezel";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";37;36;38;35;36;32;25;23;22;20;17;13;12;10;11
"77004";"Andrezel";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";11;10;9;6;6;5;3;4;3;2;2;2;4;3;3
"77004";"Andrezel";"Diesel";"Non classé";"Particulier";"VP";"VP";20;16;13;11;10;9;6;6;5;2;1;0;1;0;0
"77004";"Andrezel";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";3;8;10;15;17;17;24;26;30;39;42;50;62;62;66
"77004";"Andrezel";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";10;10;13;16;14;14;12;15;15;13;14;14;16;17;14
"77004";"Andrezel";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";29;30;27;30;29;26;29;26;21;20;17;15;14;15;12
"77004";"Andrezel";"Essence";"Non classé";"Particulier";"VP";"VP";29;22;17;15;13;12;12;10;6;7;4;5;5;4;4
"77004";"Andrezel";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;1;0;0;0;0;0;0;0;1;1;1;0
"77004";"Andrezel";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;1;1;1;1;1;2;3;2;5;10;9;14
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;0;0;1;1;3;4;5;7;4;5;6;5;5;6
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Particulier";"PL";"AUTREPL";0;0;0;0;0;0;1;1;1;1;1;1;1;0;1
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;0;0;0;1;1;1;2;1;1;0;0;1;1
"77004";"Andrezel";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;1;1;1;1;1;4;4;6
"77004";"Andrezel";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;1;0;1;2;2;2;6
"77004";"Andrezel";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;1;1;1;1;2;2
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"77004";"Andrezel";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;1;1;1;2;2;2
"77004";"Andrezel";"Essence";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77004";"Andrezel";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77004";"Andrezel";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77004";"Andrezel";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Professionel";"PL";"AUTREPL";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Professionel";"PL";"CAMION";1;2;3;2;2;3;3;3;4;3;3;3;2;1;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Professionel";"PL";"CAMION";2;1;3;3;3;1;1;1;0;0;0;0;0;1;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Professionel";"PL";"CAMION";2;2;2;2;4;4;2;2;2;2;2;3;3;2;2
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Particulier";"PL";"CAMION";2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";8;9;14;13;13;10;9;6;3;2;2;3;3;1;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Professionel";"PL";"TRACTEUR";3;4;4;4;4;2;1;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Professionel";"PL";"TRACTEUR";9;7;4;3;2;1;1;1;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Inconnu";"Non classé";"Professionel";"VUL";"CAMTTE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Essence";"Non classé";"Professionel";"VUL";"CAMTTE";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";1;7;17;25;28;37;43;47;55;62;61;65;66;73;73
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";24;28;30;28;25;22;25;26;20;19;17;14;17;15;12
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";13;12;13;20;16;18;24;24;21;17;14;14;16;16;15
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";7;9;8;8;11;10;8;5;4;4;3;3;4;3;2
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";21;22;21;22;19;16;21;17;15;11;11;9;8;6;6
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";8;5;5;6;4;4;4;4;2;2;2;3;2;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";7;7;5;5;6;4;5;5;5;4;4;4;4;5;5
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";6;6;3;4;2;1;1;1;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";27;25;19;17;10;12;11;8;4;4;4;4;7;5;5
"77005";"Annet-sur-Marne";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";2;2;1;3;2;2;2;2;2;3;2;3;1;1;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";1;1;2;1;0;1;1;0;0;0;0;1;1;0;0
"77005";"Annet-sur-Marne";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;2;5;8;6;8;8;9;11;13;12;9;10;12;9
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";7;5;6;7;5;4;4;4;3;2;1;0;0;0;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";8;10;10;10;8;7;5;1;2;2;4;3;1;1;1
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";5;6;4;6;5;5;2;2;1;1;1;1;0;0;0
"77005";"Annet-sur-Marne";"Essence";"Non classé";"Particulier";"VUL";"CAMPCAR";1;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";4;4;4;4;4;4;4;4;4;1;1;1;1;1;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";3;3;4;4;3;4;3;3;3;3;2;2;2;3;3
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMPCAR";2;2;2;2;2;1;1;1;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";2;3;2;1;1;1;1;1;1;1;1;1;1;1;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Professionel";"VUL";"VASP";1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Professionel";"VUL";"VASP";1;1;1;1;2;1;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Particulier";"VUL";"VASP";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Professionel";"VP";"VP";1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";1;1;1;1;1;0;0;0;0;0;0;0;0;0;1
"77005";"Annet-sur-Marne";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";1;1;1;1;1;3;3;2;5;8;10;21;35;59;76
"77005";"Annet-sur-Marne";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";1;2;1;2;3;2;2;1;2;3;6;12;22;27;35
"77005";"Annet-sur-Marne";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";14;13;14;11;7;5;6;8;7;7;3;5;16;22;22
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";8;12;17;21;23;16;23;20;18;20;28;24;25;26;21
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";43;117;179;251;319;387;420;458;461;498;529;545;526;519;520
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";10;10;7;7;3;3;5;5;4;2;2;3;3;0;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";425;416;437;421;421;409;394;362;335;310;288;250;230;223;201
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";4;3;2;2;3;2;1;1;0;0;0;0;0;0;1
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";322;302;283;264;252;238;214;196;167;131;120;107;92;68;59
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";102;99;82;59;50;44;31;28;21;16;16;12;8;9;11
"77005";"Annet-sur-Marne";"Diesel";"Non classé";"Particulier";"VP";"VP";131;108;98;76;54;37;32;26;10;5;5;3;2;2;2
"77005";"Annet-sur-Marne";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";29;57;87;135;181;221;294;367;442;508;560;605;638;683;685
"77005";"Annet-sur-Marne";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";2;3;1;1;2;2;2;2;2;2;2;2;2;1;1
"77005";"Annet-sur-Marne";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";211;214;211;208;191;191;193;196;184;187;178;173;155;154;158
"77005";"Annet-sur-Marne";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";2;2;2;4;4;4;4;2;1;0;1;2;2;2;2
"77005";"Annet-sur-Marne";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";312;278;269;245;233;228;190;170;158;143;122;123;111;108;99
"77005";"Annet-sur-Marne";"Essence";"Non classé";"Particulier";"VP";"VP";196;162;125;119;92;72;66;56;42;33;37;43;33;36;32
"77005";"Annet-sur-Marne";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";2;2;1;1;1;0;0;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";1;1;1;1;0;1;1;1;2;3;6;9;13;16;17
"77005";"Annet-sur-Marne";"Inconnu";"Non classé";"Particulier";"VP";"VP";17;1;1;1;1;1;1;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 3";"Particulier";"PL";"AUTREPL";0;0;1;2;2;2;1;0;0;0;0;0;0;0;0
"77005";"Annet-sur-Marne";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;1;3;6;4;4;6;11;11;11;12;14;13;12
